STATIONS_ID;MESS_DATUM;QN;RS_01;RS_IND_01;eor
         73;202303312055;    2;   0.00;-999;eor
         73;202303312056;    2;   0.00;-999;eor
         73;202303312057;    2;   0.00;-999;eor
         73;202303312058;    2;   0.00;-999;eor
         73;202303312059;    2;   0.00;-999;eor
         73;202303312100;    2;   0.00;-999;eor
         73;202303312101;    2;   0.00;-999;eor
         73;202303312102;    2;   0.00;-999;eor
         73;202303312103;    2;   0.00;-999;eor
         73;202303312104;    2;   0.00;-999;eor
         73;202303312105;    2;   0.00;-999;eor
         73;202303312106;    2;   0.00;-999;eor
         73;202303312107;    2;   0.00;-999;eor
         73;202303312108;    2;   0.00;-999;eor
         73;202303312109;    2;   0.00;-999;eor
         73;202303312110;    2;   0.00;-999;eor
         73;202303312111;    2;   0.00;-999;eor
         73;202303312112;    2;   0.00;-999;eor
         73;202303312113;    2;   0.00;-999;eor
         73;202303312114;    2;   0.00;-999;eor
         73;202303312115;    2;   0.00;-999;eor
         73;202303312116;    2;   0.00;-999;eor
         73;202303312117;    2;   0.00;-999;eor
         73;202303312118;    2;   0.00;-999;eor
         73;202303312119;    2;   0.00;-999;eor
         73;202303312120;    2;   0.00;-999;eor
         73;202303312121;    2;   0.00;-999;eor
         73;202303312122;    2;   0.00;-999;eor
         73;202303312123;    2;   0.00;-999;eor
         73;202303312124;    2;   0.00;-999;eor
         73;202303312125;    2;   0.00;-999;eor
         73;202303312126;    2;   0.00;-999;eor
         73;202303312127;    2;   0.00;-999;eor
         73;202303312128;    2;   0.00;-999;eor
         73;202303312129;    2;   0.00;-999;eor
         73;202303312130;    2;   0.00;-999;eor
         73;202303312131;    2;   0.00;-999;eor
         73;202303312132;    2;   0.00;-999;eor
         73;202303312133;    2;   0.00;-999;eor
         73;202303312134;    2;   0.00;-999;eor
         73;202303312135;    2;   0.00;-999;eor
         73;202303312136;    2;   0.00;-999;eor
         73;202303312137;    2;   0.00;-999;eor
         73;202303312138;    2;   0.00;-999;eor
         73;202303312139;    2;   0.00;-999;eor
         73;202303312140;    2;   0.00;-999;eor
         73;202303312141;    2;   0.00;-999;eor
         73;202303312142;    2;   0.00;-999;eor
         73;202303312143;    2;   0.00;-999;eor
         73;202303312144;    2;   0.00;-999;eor
         73;202303312145;    2;   0.00;-999;eor
         73;202303312146;    2;   0.00;-999;eor
         73;202303312147;    2;   0.00;-999;eor
         73;202303312148;    2;   0.00;-999;eor
         73;202303312149;    2;   0.00;-999;eor
         73;202303312150;    2;   0.00;-999;eor
         73;202303312151;    2;   0.00;-999;eor
         73;202303312152;    2;   0.00;-999;eor
         73;202303312153;    2;   0.00;-999;eor
         73;202303312154;    2;   0.00;-999;eor
         73;202303312155;    2;   0.00;-999;eor
         73;202303312156;    2;   0.00;-999;eor
         73;202303312157;    2;   0.00;-999;eor
         73;202303312158;    2;   0.00;-999;eor
         73;202303312159;    2;   0.00;-999;eor
         73;202303312200;    2;   0.00;-999;eor
         73;202303312201;    2;   0.00;-999;eor
         73;202303312202;    2;   0.00;-999;eor
         73;202303312203;    2;   0.00;-999;eor
         73;202303312204;    2;   0.00;-999;eor
         73;202303312205;    2;   0.00;-999;eor
         73;202303312206;    2;   0.00;-999;eor
         73;202303312207;    2;   0.00;-999;eor
         73;202303312208;    2;   0.00;-999;eor
         73;202303312209;    2;   0.00;-999;eor
         73;202303312210;    2;   0.00;-999;eor
         73;202303312211;    2;   0.00;-999;eor
         73;202303312212;    2;   0.00;-999;eor
         73;202303312213;    2;   0.00;-999;eor
         73;202303312214;    2;   0.00;-999;eor
         73;202303312215;    2;   0.00;-999;eor
         73;202303312216;    2;   0.00;-999;eor
         73;202303312217;    2;   0.00;-999;eor
         73;202303312218;    2;   0.00;-999;eor
         73;202303312219;    2;   0.00;-999;eor
         73;202303312220;    2;   0.00;-999;eor
         73;202303312221;    2;   0.00;-999;eor
         73;202303312222;    2;   0.00;-999;eor
         73;202303312223;    2;   0.00;-999;eor
         73;202303312224;    2;   0.00;-999;eor
         73;202303312225;    2;   0.00;-999;eor
         73;202303312226;    2;   0.00;-999;eor
         73;202303312227;    2;   0.00;-999;eor
         73;202303312228;    2;   0.00;-999;eor
         73;202303312229;    2;   0.00;-999;eor
         73;202303312230;    2;   0.00;-999;eor
         73;202303312231;    2;   0.00;-999;eor
         73;202303312232;    2;   0.00;-999;eor
         73;202303312233;    2;   0.00;-999;eor
         73;202303312234;    2;   0.00;-999;eor
         73;202303312235;    2;   0.00;-999;eor
         73;202303312236;    2;   0.00;-999;eor
         73;202303312237;    2;   0.00;-999;eor
         73;202303312238;    2;   0.00;-999;eor
         73;202303312239;    2;   0.00;-999;eor
         73;202303312240;    2;   0.00;-999;eor
         73;202303312241;    2;   0.00;-999;eor
         73;202303312242;    2;   0.00;-999;eor
         73;202303312243;    2;   0.00;-999;eor
         73;202303312244;    2;   0.00;-999;eor
         73;202303312245;    2;   0.00;-999;eor
         73;202303312246;    2;   0.00;-999;eor
         73;202303312247;    2;   0.00;-999;eor
         73;202303312248;    2;   0.00;-999;eor
         73;202303312249;    2;   0.00;-999;eor
         73;202303312250;    2;   0.00;-999;eor
         73;202303312251;    2;   0.00;-999;eor
         73;202303312252;    2;   0.00;-999;eor
         73;202303312253;    2;   0.00;-999;eor
         73;202303312254;    2;   0.00;-999;eor
         73;202303312255;    2;   0.00;-999;eor
         73;202303312256;    2;   0.00;-999;eor
         73;202303312257;    2;   0.00;-999;eor
         73;202303312258;    2;   0.00;-999;eor
         73;202303312259;    2;   0.00;-999;eor
         73;202303312300;    2;   0.00;-999;eor
         73;202303312301;    2;   0.00;-999;eor
         73;202303312302;    2;   0.00;-999;eor
         73;202303312303;    2;   0.00;-999;eor
         73;202303312304;    2;   0.00;-999;eor
         73;202303312305;    2;   0.00;-999;eor
         73;202303312306;    2;   0.00;-999;eor
         73;202303312307;    2;   0.00;-999;eor
         73;202303312308;    2;   0.00;-999;eor
         73;202303312309;    2;   0.00;-999;eor
         73;202303312310;    2;   0.00;-999;eor
         73;202303312311;    2;   0.00;-999;eor
         73;202303312312;    2;   0.00;-999;eor
         73;202303312313;    2;   0.00;-999;eor
         73;202303312314;    2;   0.00;-999;eor
         73;202303312315;    2;   0.00;-999;eor
         73;202303312316;    2;   0.00;-999;eor
         73;202303312317;    2;   0.00;-999;eor
         73;202303312318;    2;   0.00;-999;eor
         73;202303312319;    2;   0.00;-999;eor
         73;202303312320;    2;   0.00;-999;eor
         73;202303312321;    2;   0.00;-999;eor
         73;202303312322;    2;   0.00;-999;eor
         73;202303312323;    2;   0.00;-999;eor
         73;202303312324;    2;   0.00;-999;eor
         73;202303312325;    2;   0.00;-999;eor
         73;202303312326;    2;   0.00;-999;eor
         73;202303312327;    2;   0.00;-999;eor
         73;202303312328;    2;   0.00;-999;eor
         73;202303312329;    2;   0.00;-999;eor
         73;202303312330;    2;   0.00;-999;eor
         73;202303312331;    2;   0.00;-999;eor
         73;202303312332;    2;   0.00;-999;eor
         73;202303312333;    2;   0.00;-999;eor
         73;202303312334;    2;   0.00;-999;eor
         73;202303312335;    2;   0.00;-999;eor
         73;202303312336;    2;   0.00;-999;eor
         73;202303312337;    2;   0.00;-999;eor
         73;202303312338;    2;   0.00;-999;eor
         73;202303312339;    2;   0.00;-999;eor
         73;202303312340;    2;   0.00;-999;eor
         73;202303312341;    2;   0.00;-999;eor
         73;202303312342;    2;   0.00;-999;eor
         73;202303312343;    2;   0.00;-999;eor
         73;202303312344;    2;   0.00;-999;eor
         73;202303312345;    2;   0.00;-999;eor
         73;202303312346;    2;   0.00;-999;eor
         73;202303312347;    2;   0.00;-999;eor
         73;202303312348;    2;   0.00;-999;eor
         73;202303312349;    2;   0.00;-999;eor
         73;202303312350;    2;   0.00;-999;eor
         73;202303312351;    2;   0.00;-999;eor
         73;202303312352;    2;   0.00;-999;eor
         73;202303312353;    2;   0.00;-999;eor
         73;202303312354;    2;   0.00;-999;eor
         73;202303312355;    2;   0.00;-999;eor
         73;202303312356;    2;   0.00;-999;eor
         73;202303312357;    2;   0.00;-999;eor
         73;202303312358;    2;   0.00;-999;eor
         73;202303312359;    2;   0.00;-999;eor
         73;202304010000;    2;   0.00;-999;eor
         73;202304010001;    2;   0.00;-999;eor
         73;202304010002;    2;   0.00;-999;eor
         73;202304010003;    2;   0.00;-999;eor
         73;202304010004;    2;   0.00;-999;eor
         73;202304010005;    2;   0.00;-999;eor
         73;202304010006;    2;   0.00;-999;eor
         73;202304010007;    2;   0.00;-999;eor
         73;202304010008;    2;   0.00;-999;eor
         73;202304010009;    2;   0.00;-999;eor
         73;202304010010;    2;   0.00;-999;eor
         73;202304010011;    2;   0.00;-999;eor
         73;202304010012;    2;   0.00;-999;eor
         73;202304010013;    2;   0.00;-999;eor
         73;202304010014;    2;   0.00;-999;eor
         73;202304010015;    2;   0.00;-999;eor
         73;202304010016;    2;   0.00;-999;eor
         73;202304010017;    2;   0.00;-999;eor
         73;202304010018;    2;   0.00;-999;eor
         73;202304010019;    2;   0.00;-999;eor
         73;202304010020;    2;   0.00;-999;eor
         73;202304010021;    2;   0.00;-999;eor
         73;202304010022;    2;   0.00;-999;eor
         73;202304010023;    2;   0.00;-999;eor
         73;202304010024;    2;   0.00;-999;eor
         73;202304010025;    2;   0.00;-999;eor
         73;202304010026;    2;   0.00;-999;eor
         73;202304010027;    2;   0.00;-999;eor
         73;202304010028;    2;   0.00;-999;eor
         73;202304010029;    2;   0.00;-999;eor
         73;202304010030;    2;   0.00;-999;eor
         73;202304010031;    2;   0.00;-999;eor
         73;202304010032;    2;   0.00;-999;eor
         73;202304010033;    2;   0.00;-999;eor
         73;202304010034;    2;   0.00;-999;eor
         73;202304010035;    2;   0.00;-999;eor
         73;202304010036;    2;   0.00;-999;eor
         73;202304010037;    2;   0.00;-999;eor
         73;202304010038;    2;   0.00;-999;eor
         73;202304010039;    2;   0.00;-999;eor
         73;202304010040;    2;   0.00;-999;eor
         73;202304010041;    2;   0.00;-999;eor
         73;202304010042;    2;   0.00;-999;eor
         73;202304010043;    2;   0.00;-999;eor
         73;202304010044;    2;   0.00;-999;eor
         73;202304010045;    2;   0.00;-999;eor
         73;202304010046;    2;   0.00;-999;eor
         73;202304010047;    2;   0.00;-999;eor
         73;202304010048;    2;   0.00;-999;eor
         73;202304010049;    2;   0.00;-999;eor
         73;202304010050;    2;   0.00;-999;eor
         73;202304010051;    2;   0.00;-999;eor
         73;202304010052;    2;   0.00;-999;eor
         73;202304010053;    2;   0.00;-999;eor
         73;202304010054;    2;   0.00;-999;eor
         73;202304010055;    2;   0.00;-999;eor
         73;202304010056;    2;   0.00;-999;eor
         73;202304010057;    2;   0.00;-999;eor
         73;202304010058;    2;   0.00;-999;eor
         73;202304010059;    2;   0.00;-999;eor
         73;202304010100;    2;   0.00;-999;eor
         73;202304010101;    2;   0.00;-999;eor
         73;202304010102;    2;   0.00;-999;eor
         73;202304010103;    2;   0.00;-999;eor
         73;202304010104;    2;   0.00;-999;eor
         73;202304010105;    2;   0.00;-999;eor
         73;202304010106;    2;   0.00;-999;eor
         73;202304010107;    2;   0.00;-999;eor
         73;202304010108;    2;   0.00;-999;eor
         73;202304010109;    2;   0.00;-999;eor
         73;202304010110;    2;   0.00;-999;eor
         73;202304010111;    2;   0.00;-999;eor
         73;202304010112;    2;   0.00;-999;eor
         73;202304010113;    2;   0.00;-999;eor
         73;202304010114;    2;   0.00;-999;eor
         73;202304010115;    2;   0.00;-999;eor
         73;202304010116;    2;   0.00;-999;eor
         73;202304010117;    2;   0.00;-999;eor
         73;202304010118;    2;   0.00;-999;eor
         73;202304010119;    2;   0.00;-999;eor
         73;202304010120;    2;   0.00;-999;eor
         73;202304010121;    2;   0.00;-999;eor
         73;202304010122;    2;   0.00;-999;eor
         73;202304010123;    2;   0.00;-999;eor
         73;202304010124;    2;   0.00;-999;eor
         73;202304010125;    2;   0.00;-999;eor
         73;202304010126;    2;   0.00;-999;eor
         73;202304010127;    2;   0.00;-999;eor
         73;202304010128;    2;   0.00;-999;eor
         73;202304010129;    2;   0.00;-999;eor
         73;202304010130;    2;   0.00;-999;eor
         73;202304010131;    2;   0.00;-999;eor
         73;202304010132;    2;   0.00;-999;eor
         73;202304010133;    2;   0.00;-999;eor
         73;202304010134;    2;   0.00;-999;eor
         73;202304010135;    2;   0.00;-999;eor
         73;202304010136;    2;   0.00;-999;eor
         73;202304010137;    2;   0.00;-999;eor
         73;202304010138;    2;   0.00;-999;eor
         73;202304010139;    2;   0.00;-999;eor
         73;202304010140;    2;   0.00;-999;eor
         73;202304010141;    2;   0.00;-999;eor
         73;202304010142;    2;   0.00;-999;eor
         73;202304010143;    2;   0.00;-999;eor
         73;202304010144;    2;   0.00;-999;eor
         73;202304010145;    2;   0.00;-999;eor
         73;202304010146;    2;   0.00;-999;eor
         73;202304010147;    2;   0.00;-999;eor
         73;202304010148;    2;   0.00;-999;eor
         73;202304010149;    2;   0.00;-999;eor
         73;202304010150;    2;   0.00;-999;eor
         73;202304010151;    2;   0.00;-999;eor
         73;202304010152;    2;   0.00;-999;eor
         73;202304010153;    2;   0.00;-999;eor
         73;202304010154;    2;   0.00;-999;eor
         73;202304010155;    2;   0.00;-999;eor
         73;202304010156;    2;   0.00;-999;eor
         73;202304010157;    2;   0.00;-999;eor
         73;202304010158;    2;   0.00;-999;eor
         73;202304010159;    2;   0.00;-999;eor
         73;202304010200;    2;   0.00;-999;eor
         73;202304010201;    2;   0.00;-999;eor
         73;202304010202;    2;   0.00;-999;eor
         73;202304010203;    2;   0.00;-999;eor
         73;202304010204;    2;   0.00;-999;eor
         73;202304010205;    2;   0.00;-999;eor
         73;202304010206;    2;   0.00;-999;eor
         73;202304010207;    2;   0.00;-999;eor
         73;202304010208;    2;   0.00;-999;eor
         73;202304010209;    2;   0.00;-999;eor
         73;202304010210;    2;   0.00;-999;eor
         73;202304010211;    2;   0.00;-999;eor
         73;202304010212;    2;   0.00;-999;eor
         73;202304010213;    2;   0.00;-999;eor
         73;202304010214;    2;   0.00;-999;eor
         73;202304010215;    2;   0.00;-999;eor
         73;202304010216;    2;   0.00;-999;eor
         73;202304010217;    2;   0.00;-999;eor
         73;202304010218;    2;   0.00;-999;eor
         73;202304010219;    2;   0.00;-999;eor
         73;202304010220;    2;   0.00;-999;eor
         73;202304010221;    2;   0.00;-999;eor
         73;202304010222;    2;   0.00;-999;eor
         73;202304010223;    2;   0.00;-999;eor
         73;202304010224;    2;   0.00;-999;eor
         73;202304010225;    2;   0.00;-999;eor
         73;202304010226;    2;   0.00;-999;eor
         73;202304010227;    2;   0.00;-999;eor
         73;202304010228;    2;   0.00;-999;eor
         73;202304010229;    2;   0.00;-999;eor
         73;202304010230;    2;   0.00;-999;eor
         73;202304010231;    2;   0.00;-999;eor
         73;202304010232;    2;   0.00;-999;eor
         73;202304010233;    2;   0.00;-999;eor
         73;202304010234;    2;   0.00;-999;eor
         73;202304010235;    2;   0.00;-999;eor
         73;202304010236;    2;   0.00;-999;eor
         73;202304010237;    2;   0.00;-999;eor
         73;202304010238;    2;   0.00;-999;eor
         73;202304010239;    2;   0.00;-999;eor
         73;202304010240;    2;   0.00;-999;eor
         73;202304010241;    2;   0.00;-999;eor
         73;202304010242;    2;   0.00;-999;eor
         73;202304010243;    2;   0.00;-999;eor
         73;202304010244;    2;   0.00;-999;eor
         73;202304010245;    2;   0.00;-999;eor
         73;202304010246;    2;   0.00;-999;eor
         73;202304010247;    2;   0.00;-999;eor
         73;202304010248;    2;   0.00;-999;eor
         73;202304010249;    2;   0.00;-999;eor
         73;202304010250;    2;   0.00;-999;eor
         73;202304010251;    2;   0.00;-999;eor
         73;202304010252;    2;   0.00;-999;eor
         73;202304010253;    2;   0.00;-999;eor
         73;202304010254;    2;   0.00;-999;eor
         73;202304010255;    2;   0.00;-999;eor
         73;202304010256;    2;   0.00;-999;eor
         73;202304010257;    2;   0.00;-999;eor
         73;202304010258;    2;   0.00;-999;eor
         73;202304010259;    2;   0.00;-999;eor
         73;202304010300;    2;   0.00;-999;eor
         73;202304010301;    2;   0.00;-999;eor
         73;202304010302;    2;   0.00;-999;eor
         73;202304010303;    2;   0.00;-999;eor
         73;202304010304;    2;   0.00;-999;eor
         73;202304010305;    2;   0.00;-999;eor
         73;202304010306;    2;   0.00;-999;eor
         73;202304010307;    2;   0.00;-999;eor
         73;202304010308;    2;   0.00;-999;eor
         73;202304010309;    2;   0.00;-999;eor
         73;202304010310;    2;   0.00;-999;eor
         73;202304010311;    2;   0.00;-999;eor
         73;202304010312;    2;   0.00;-999;eor
         73;202304010313;    2;   0.00;-999;eor
         73;202304010314;    2;   0.00;-999;eor
         73;202304010315;    2;   0.00;-999;eor
         73;202304010316;    2;   0.00;-999;eor
         73;202304010317;    2;   0.00;-999;eor
         73;202304010318;    2;   0.00;-999;eor
         73;202304010319;    2;   0.00;-999;eor
         73;202304010320;    2;   0.00;-999;eor
         73;202304010321;    2;   0.00;-999;eor
         73;202304010322;    2;   0.00;-999;eor
         73;202304010323;    2;   0.00;-999;eor
         73;202304010324;    2;   0.00;-999;eor
         73;202304010325;    2;   0.00;-999;eor
         73;202304010326;    2;   0.00;-999;eor
         73;202304010327;    2;   0.00;-999;eor
         73;202304010328;    2;   0.00;-999;eor
         73;202304010329;    2;   0.00;-999;eor
         73;202304010330;    2;   0.00;-999;eor
         73;202304010331;    2;   0.00;-999;eor
         73;202304010332;    2;   0.00;-999;eor
         73;202304010333;    2;   0.00;-999;eor
         73;202304010334;    2;   0.00;-999;eor
         73;202304010335;    2;   0.00;-999;eor
         73;202304010336;    2;   0.00;-999;eor
         73;202304010337;    2;   0.00;-999;eor
         73;202304010338;    2;   0.00;-999;eor
         73;202304010339;    2;   0.00;-999;eor
         73;202304010340;    2;   0.00;-999;eor
         73;202304010341;    2;   0.00;-999;eor
         73;202304010342;    2;   0.00;-999;eor
         73;202304010343;    2;   0.00;-999;eor
         73;202304010344;    2;   0.00;-999;eor
         73;202304010345;    2;   0.00;-999;eor
         73;202304010346;    2;   0.00;-999;eor
         73;202304010347;    2;   0.00;-999;eor
         73;202304010348;    2;   0.00;-999;eor
         73;202304010349;    2;   0.00;-999;eor
         73;202304010350;    2;   0.00;-999;eor
         73;202304010351;    2;   0.00;-999;eor
         73;202304010352;    2;   0.00;-999;eor
         73;202304010353;    2;   0.00;-999;eor
         73;202304010354;    2;   0.00;-999;eor
         73;202304010355;    2;   0.00;-999;eor
         73;202304010356;    2;   0.00;-999;eor
         73;202304010357;    2;   0.00;-999;eor
         73;202304010358;    2;   0.00;-999;eor
         73;202304010359;    2;   0.00;-999;eor
         73;202304010400;    2;   0.00;-999;eor
         73;202304010401;    2;   0.00;-999;eor
         73;202304010402;    2;   0.00;-999;eor
         73;202304010403;    2;   0.00;-999;eor
         73;202304010404;    2;   0.00;-999;eor
         73;202304010405;    2;   0.00;-999;eor
         73;202304010406;    2;   0.00;-999;eor
         73;202304010407;    2;   0.00;-999;eor
         73;202304010408;    2;   0.00;-999;eor
         73;202304010409;    2;   0.00;-999;eor
         73;202304010410;    2;   0.00;-999;eor
         73;202304010411;    2;   0.00;-999;eor
         73;202304010412;    2;   0.00;-999;eor
         73;202304010413;    2;   0.00;-999;eor
         73;202304010414;    2;   0.00;-999;eor
         73;202304010415;    2;   0.00;-999;eor
         73;202304010416;    2;   0.00;-999;eor
         73;202304010417;    2;   0.00;-999;eor
         73;202304010418;    2;   0.00;-999;eor
         73;202304010419;    2;   0.00;-999;eor
         73;202304010420;    2;   0.00;-999;eor
         73;202304010421;    2;   0.00;-999;eor
         73;202304010422;    2;   0.00;-999;eor
